x,y
20241011041600.000000,1.09385
20241011041700.000000,1.09385
20241011041800.000000,1.09382
20241011041900.000000,1.09382
20241011042000.000000,1.09374
20241011042100.000000,1.09372
20241011042200.000000,1.09372
20241011042300.000000,1.09373
20241011042400.000000,1.09374
20241011042500.000000,1.09374
20241011042600.000000,1.09375
20241011042700.000000,1.09369
20241011042800.000000,1.09369
20241011042900.000000,1.09369
20241011043000.000000,1.09369
20241011043100.000000,1.09369
20241011043200.000000,1.09369
20241011043300.000000,1.09368
20241011043400.000000,1.09369
20241011043500.000000,1.09365
20241011043600.000000,1.09367
20241011043700.000000,1.09370
20241011043800.000000,1.09366
20241011043900.000000,1.09367
20241011044000.000000,1.09364
20241011044100.000000,1.09363
20241011044200.000000,1.09357
20241011044300.000000,1.09359
20241011044400.000000,1.09359
20241011044500.000000,1.09356
20241011044600.000000,1.09356
20241011044700.000000,1.09356
20241011044800.000000,1.09355
20241011044900.000000,1.09356
20241011045000.000000,1.09354
20241011045100.000000,1.09356
20241011045200.000000,1.09349
20241011045300.000000,1.09353
20241011045400.000000,1.09352
20241011045500.000000,1.09354
20241011045600.000000,1.09354
20241011045700.000000,1.09352
20241011045800.000000,1.09347
20241011045900.000000,1.09349
20241011050000.000000,1.09353
20241011050100.000000,1.09349
20241011050200.000000,1.09354
20241011050300.000000,1.09355
20241011050400.000000,1.09358
20241011050500.000000,1.09352
20241011050600.000000,1.09350
20241011050700.000000,1.09348
20241011050800.000000,1.09349
20241011050900.000000,1.09344
20241011051000.000000,1.09338
20241011051100.000000,1.09340
20241011051200.000000,1.09339
20241011051300.000000,1.09338
20241011051400.000000,1.09344
20241011051500.000000,1.09341
20241011051600.000000,1.09343
20241011051700.000000,1.09343
20241011051800.000000,1.09338
20241011051900.000000,1.09336
20241011052000.000000,1.09339
20241011052100.000000,1.09339
20241011052200.000000,1.09345
20241011052300.000000,1.09345
20241011052400.000000,1.09344
20241011052500.000000,1.09344
20241011052600.000000,1.09348
20241011052700.000000,1.09348
20241011052800.000000,1.09347
20241011052900.000000,1.09349
20241011053000.000000,1.09358
20241011053100.000000,1.09361
20241011053200.000000,1.09359
20241011053300.000000,1.09359
20241011053400.000000,1.09365
20241011053500.000000,1.09359
20241011053600.000000,1.09359
20241011053700.000000,1.09354
20241011053800.000000,1.09354
20241011053900.000000,1.09359
20241011054000.000000,1.09360
20241011054100.000000,1.09366
20241011054200.000000,1.09365
20241011054300.000000,1.09361
20241011054400.000000,1.09355
20241011054500.000000,1.09340
20241011054600.000000,1.09334
20241011054700.000000,1.09335
20241011054800.000000,1.09334
20241011054900.000000,1.09328
20241011055000.000000,1.09325
20241011055100.000000,1.09324
20241011055200.000000,1.09323
20241011055300.000000,1.09324
20241011055400.000000,1.09318
20241011055500.000000,1.09324
20241011055600.000000,1.09331
20241011055700.000000,1.09332
20241011055800.000000,1.09339
20241011055900.000000,1.09348
20241011060000.000000,1.09332
20241011060100.000000,1.09340
20241011060200.000000,1.09342
20241011060300.000000,1.09333
20241011060400.000000,1.09339
20241011060500.000000,1.09323
20241011060600.000000,1.09323
20241011060700.000000,1.09325
20241011060800.000000,1.09327
20241011060900.000000,1.09337
20241011061000.000000,1.09334
20241011061100.000000,1.09328
20241011061200.000000,1.09323
20241011061300.000000,1.09324
20241011061400.000000,1.09332
20241011061500.000000,1.09333
20241011061600.000000,1.09340
20241011061700.000000,1.09351
20241011061800.000000,1.09343
20241011061900.000000,1.09347
20241011062000.000000,1.09341
20241011062100.000000,1.09353
20241011062200.000000,1.09345
20241011062300.000000,1.09343
20241011062400.000000,1.09353
20241011062500.000000,1.09355
20241011062600.000000,1.09359
20241011062700.000000,1.09359
20241011062800.000000,1.09369
20241011062900.000000,1.09370
20241011063000.000000,1.09375
20241011063100.000000,1.09367
20241011063200.000000,1.09364
20241011063300.000000,1.09359
20241011063400.000000,1.09362
20241011063500.000000,1.09345
20241011063600.000000,1.09348
20241011063700.000000,1.09338
20241011063800.000000,1.09336
20241011063900.000000,1.09340
20241011064000.000000,1.09324
20241011064100.000000,1.09332
20241011064200.000000,1.09342
20241011064300.000000,1.09338
20241011064400.000000,1.09332
20241011064500.000000,1.09338
20241011064600.000000,1.09342
20241011064700.000000,1.09343
20241011064800.000000,1.09364
20241011064900.000000,1.09359
20241011065000.000000,1.09358
20241011065100.000000,1.09365
20241011065200.000000,1.09364
20241011065300.000000,1.09365
20241011065400.000000,1.09357
20241011065500.000000,1.09348
20241011065600.000000,1.09354
20241011065700.000000,1.09385
20241011065800.000000,1.09394
20241011065900.000000,1.09394
20241011070000.000000,1.09409
20241011070100.000000,1.09414
20241011070200.000000,1.09395
20241011070300.000000,1.09404
20241011070400.000000,1.09394
20241011070500.000000,1.09392
20241011070600.000000,1.09385
20241011070700.000000,1.09377
20241011070800.000000,1.09371
20241011070900.000000,1.09369
20241011071000.000000,1.09355
20241011071100.000000,1.09353
20241011071200.000000,1.09357
20241011071300.000000,1.09367
20241011071400.000000,1.09371
20241011071500.000000,1.09352
20241011071600.000000,1.09355
20241011071700.000000,1.09340
20241011071800.000000,1.09329
20241011071900.000000,1.09335
20241011072000.000000,1.09326
20241011072100.000000,1.09321
20241011072200.000000,1.09319
20241011072300.000000,1.09328
20241011072400.000000,1.09327
20241011072500.000000,1.09327
20241011072600.000000,1.09341
20241011072700.000000,1.09350
20241011072800.000000,1.09362
20241011072900.000000,1.09363
20241011073000.000000,1.09346
20241011073100.000000,1.09351
20241011073200.000000,1.09352
20241011073300.000000,1.09368
20241011073400.000000,1.09373
20241011073500.000000,1.09379
20241011073600.000000,1.09382
20241011073700.000000,1.09378
20241011073800.000000,1.09383
20241011073900.000000,1.09391
20241011074000.000000,1.09385
20241011074100.000000,1.09399
20241011074200.000000,1.09404
20241011074300.000000,1.09398
20241011074400.000000,1.09397
20241011074500.000000,1.09390
20241011074600.000000,1.09392
20241011074700.000000,1.09397
20241011074800.000000,1.09406
20241011074900.000000,1.09402
20241011075000.000000,1.09412
20241011075100.000000,1.09421
20241011075200.000000,1.09417
20241011075300.000000,1.09421
20241011075400.000000,1.09426
20241011075500.000000,1.09421
20241011075600.000000,1.09428
20241011075700.000000,1.09438
20241011075800.000000,1.09441
20241011075900.000000,1.09438
20241011080000.000000,1.09440
20241011080100.000000,1.09439
20241011080200.000000,1.09437
20241011080300.000000,1.09433
20241011080400.000000,1.09436
20241011080500.000000,1.09433
20241011080600.000000,1.09411
20241011080700.000000,1.09423
20241011080800.000000,1.09424
20241011080900.000000,1.09424
20241011081000.000000,1.09419
20241011081100.000000,1.09422
20241011081200.000000,1.09433
20241011081300.000000,1.09427
20241011081400.000000,1.09442
20241011081500.000000,1.09437
20241011081600.000000,1.09441
20241011081700.000000,1.09438
20241011081800.000000,1.09441
20241011081900.000000,1.09442
20241011082000.000000,1.09434
20241011082100.000000,1.09447
20241011082200.000000,1.09456
20241011082300.000000,1.09469
20241011082400.000000,1.09472
20241011082500.000000,1.09476
20241011082600.000000,1.09468
20241011082700.000000,1.09478
20241011082800.000000,1.09488
20241011082900.000000,1.09484
20241011083000.000000,1.09456
20241011083100.000000,1.09468
20241011083200.000000,1.09471
20241011083300.000000,1.09481
20241011083400.000000,1.09488
20241011083500.000000,1.09509
20241011083600.000000,1.09527
20241011083700.000000,1.09512
20241011083800.000000,1.09507
20241011083900.000000,1.09510
20241011084000.000000,1.09507
20241011084100.000000,1.09487
20241011084200.000000,1.09501
20241011084300.000000,1.09506
20241011084400.000000,1.09507
20241011084500.000000,1.09505
20241011084600.000000,1.09489
20241011084700.000000,1.09497
20241011084800.000000,1.09497
20241011084900.000000,1.09483
20241011085000.000000,1.09485
20241011085100.000000,1.09486
20241011085200.000000,1.09487
20241011085300.000000,1.09474
20241011085400.000000,1.09473
20241011085500.000000,1.09471
20241011085600.000000,1.09481
20241011085700.000000,1.09496
20241011085800.000000,1.09486
20241011085900.000000,1.09489
20241011090000.000000,1.09495
20241011090100.000000,1.09498
20241011090200.000000,1.09489
20241011090300.000000,1.09473
20241011090400.000000,1.09482
20241011090500.000000,1.09480
20241011090600.000000,1.09468
20241011090700.000000,1.09469
20241011090800.000000,1.09470
20241011090900.000000,1.09470
20241011091000.000000,1.09458
20241011091100.000000,1.09469
20241011091200.000000,1.09469
20241011091300.000000,1.09457
20241011091400.000000,1.09458
20241011091500.000000,1.09469
20241011091600.000000,1.09478
20241011091700.000000,1.09474
20241011091800.000000,1.09473
20241011091900.000000,1.09474
20241011092000.000000,1.09476
20241011092100.000000,1.09474
20241011092200.000000,1.09468
20241011092300.000000,1.09468
20241011092400.000000,1.09463
20241011092500.000000,1.09464
20241011092600.000000,1.09463
20241011092700.000000,1.09457
20241011092800.000000,1.09459
20241011092900.000000,1.09458
20241011093000.000000,1.09458
20241011093100.000000,1.09464
20241011093200.000000,1.09464
20241011093300.000000,1.09469
20241011093400.000000,1.09465
20241011093500.000000,1.09463
20241011093600.000000,1.09464
20241011093700.000000,1.09466
20241011093800.000000,1.09469
20241011093900.000000,1.09463
20241011094000.000000,1.09462
20241011094100.000000,1.09453
20241011094200.000000,1.09447
20241011094300.000000,1.09443
20241011094400.000000,1.09438
20241011094500.000000,1.09426
20241011094600.000000,1.09433
20241011094700.000000,1.09439
20241011094800.000000,1.09432
20241011094900.000000,1.09420
20241011095000.000000,1.09422
20241011095100.000000,1.09409
20241011095200.000000,1.09403
20241011095300.000000,1.09402
20241011095400.000000,1.09405
20241011095500.000000,1.09394
20241011095600.000000,1.09394
20241011095700.000000,1.09383
20241011095800.000000,1.09378
20241011095900.000000,1.09382
20241011100000.000000,1.09370
20241011100100.000000,1.09365
20241011100200.000000,1.09363
20241011100300.000000,1.09369
20241011100400.000000,1.09378
20241011100500.000000,1.09377
20241011100600.000000,1.09374
20241011100700.000000,1.09364
20241011100800.000000,1.09377
20241011100900.000000,1.09384
20241011101000.000000,1.09380
20241011101100.000000,1.09378
20241011101200.000000,1.09378
20241011101300.000000,1.09376
20241011101400.000000,1.09371
20241011101500.000000,1.09367
20241011101600.000000,1.09362
20241011101700.000000,1.09366
20241011101800.000000,1.09359
20241011101900.000000,1.09368
20241011102000.000000,1.09368
20241011102100.000000,1.09366
20241011102200.000000,1.09373
20241011102300.000000,1.09371
20241011102400.000000,1.09371
20241011102500.000000,1.09370
20241011102600.000000,1.09365
20241011102700.000000,1.09359
20241011102800.000000,1.09346
20241011102900.000000,1.09345
20241011103000.000000,1.09344
20241011103100.000000,1.09338
20241011103200.000000,1.09344
20241011103300.000000,1.09345
20241011103400.000000,1.09344
20241011103500.000000,1.09344
20241011103600.000000,1.09344
20241011103700.000000,1.09349
20241011103800.000000,1.09349
20241011103900.000000,1.09349
20241011104000.000000,1.09353
20241011104100.000000,1.09353
20241011104200.000000,1.09337
20241011104300.000000,1.09329
20241011104400.000000,1.09319
20241011104500.000000,1.09308
20241011104600.000000,1.09308
20241011104700.000000,1.09314
20241011104800.000000,1.09312
20241011104900.000000,1.09323
20241011105000.000000,1.09324
20241011105100.000000,1.09319
20241011105200.000000,1.09320
20241011105300.000000,1.09327
20241011105400.000000,1.09342
20241011105500.000000,1.09358
20241011105600.000000,1.09366
20241011105700.000000,1.09353
20241011105800.000000,1.09348
20241011105900.000000,1.09344
20241011110000.000000,1.09335
20241011110100.000000,1.09333
20241011110200.000000,1.09344
20241011110300.000000,1.09348
20241011110400.000000,1.09342
20241011110500.000000,1.09348
20241011110600.000000,1.09349
20241011110700.000000,1.09345
20241011110800.000000,1.09339
20241011110900.000000,1.09351
20241011111000.000000,1.09341
20241011111100.000000,1.09328
20241011111200.000000,1.09326
20241011111300.000000,1.09320
20241011111400.000000,1.09319
20241011111500.000000,1.09322
20241011111600.000000,1.09302
20241011111700.000000,1.09294
20241011111800.000000,1.09281
20241011111900.000000,1.09268
20241011112000.000000,1.09281
20241011112100.000000,1.09296
20241011112200.000000,1.09289
20241011112300.000000,1.09286
20241011112400.000000,1.09281
20241011112500.000000,1.09278
20241011112600.000000,1.09287
20241011112700.000000,1.09276
20241011112800.000000,1.09271
20241011112900.000000,1.09279
20241011113000.000000,1.09288
20241011113100.000000,1.09284
20241011113200.000000,1.09278
20241011113300.000000,1.09277
20241011113400.000000,1.09283
20241011113500.000000,1.09294
20241011113600.000000,1.09294
20241011113700.000000,1.09324
20241011113800.000000,1.09330
20241011113900.000000,1.09324
20241011114000.000000,1.09324
20241011114100.000000,1.09329
20241011114200.000000,1.09324
20241011114300.000000,1.09324
20241011114400.000000,1.09329
20241011114500.000000,1.09322
20241011114600.000000,1.09325
20241011114700.000000,1.09309
20241011114800.000000,1.09305
20241011114900.000000,1.09318
20241011115000.000000,1.09325
20241011115100.000000,1.09321
20241011115200.000000,1.09316
20241011115300.000000,1.09326
20241011115400.000000,1.09318
20241011115500.000000,1.09303
20241011115600.000000,1.09309
20241011115700.000000,1.09303
20241011115800.000000,1.09304
20241011115900.000000,1.09302
20241011120000.000000,1.09317
20241011120100.000000,1.09337
20241011120200.000000,1.09333
20241011120300.000000,1.09339
20241011120400.000000,1.09343
20241011120500.000000,1.09360
20241011120600.000000,1.09359
20241011120700.000000,1.09366
20241011120800.000000,1.09364
20241011120900.000000,1.09369
20241011121000.000000,1.09363
20241011121100.000000,1.09373
20241011121200.000000,1.09378
20241011121300.000000,1.09374
20241011121400.000000,1.09386
20241011121500.000000,1.09400
20241011121600.000000,1.09407
20241011121700.000000,1.09412
20241011121800.000000,1.09410
20241011121900.000000,1.09409
20241011122000.000000,1.09401
20241011122100.000000,1.09399
20241011122200.000000,1.09393
20241011122300.000000,1.09392
20241011122400.000000,1.09394
20241011122500.000000,1.09398
20241011122600.000000,1.09391
20241011122700.000000,1.09387
20241011122800.000000,1.09403
20241011122900.000000,1.09405
20241011123000.000000,1.09414
20241011123100.000000,1.09484
20241011123200.000000,1.09467
20241011123300.000000,1.09477
20241011123400.000000,1.09433
20241011123500.000000,1.09409
20241011123600.000000,1.09380
20241011123700.000000,1.09341
20241011123800.000000,1.09340
20241011123900.000000,1.09326
20241011124000.000000,1.09285
20241011124100.000000,1.09271
20241011124200.000000,1.09282
20241011124300.000000,1.09303
20241011124400.000000,1.09286
20241011124500.000000,1.09298
20241011124600.000000,1.09314
20241011124700.000000,1.09265
20241011124800.000000,1.09266
20241011124900.000000,1.09270
20241011125000.000000,1.09272
20241011125100.000000,1.09280
20241011125200.000000,1.09275
20241011125300.000000,1.09271
20241011125400.000000,1.09267
20241011125500.000000,1.09281
20241011125600.000000,1.09279
20241011125700.000000,1.09306
20241011125800.000000,1.09310
20241011125900.000000,1.09324
20241011130000.000000,1.09318
20241011130100.000000,1.09318
20241011130200.000000,1.09302
20241011130300.000000,1.09313
20241011130400.000000,1.09317
20241011130500.000000,1.09302
20241011130600.000000,1.09287
20241011130700.000000,1.09286
20241011130800.000000,1.09277
20241011130900.000000,1.09284
20241011131000.000000,1.09291
20241011131100.000000,1.09299
20241011131200.000000,1.09304
20241011131300.000000,1.09318
20241011131400.000000,1.09348
20241011131500.000000,1.09362
20241011131600.000000,1.09367
20241011131700.000000,1.09365
20241011131800.000000,1.09338
20241011131900.000000,1.09351
20241011132000.000000,1.09352
20241011132100.000000,1.09335
20241011132200.000000,1.09326
20241011132300.000000,1.09326
20241011132400.000000,1.09342
20241011132500.000000,1.09346
20241011132600.000000,1.09341
20241011132700.000000,1.09330
20241011132800.000000,1.09334
20241011132900.000000,1.09330
20241011133000.000000,1.09337
20241011133100.000000,1.09349
20241011133200.000000,1.09349
20241011133300.000000,1.09354
20241011133400.000000,1.09377
20241011133500.000000,1.09376
20241011133600.000000,1.09364
20241011133700.000000,1.09358
20241011133800.000000,1.09346
20241011133900.000000,1.09381
20241011134000.000000,1.09362
20241011134100.000000,1.09375
20241011134200.000000,1.09362
20241011134300.000000,1.09360
20241011134400.000000,1.09357
20241011134500.000000,1.09329
20241011134600.000000,1.09349
20241011134700.000000,1.09346
20241011134800.000000,1.09347
20241011134900.000000,1.09348
20241011135000.000000,1.09349
20241011135100.000000,1.09350
20241011135200.000000,1.09347
20241011135300.000000,1.09366
20241011135400.000000,1.09381
20241011135500.000000,1.09380
20241011135600.000000,1.09375
20241011135700.000000,1.09380
20241011135800.000000,1.09382
20241011135900.000000,1.09379
20241011140000.000000,1.09402
20241011140100.000000,1.09416
20241011140200.000000,1.09430
20241011140300.000000,1.09390
20241011140400.000000,1.09365
20241011140500.000000,1.09384
20241011140600.000000,1.09411
20241011140700.000000,1.09370
20241011140800.000000,1.09342
20241011140900.000000,1.09346
20241011141000.000000,1.09346
20241011141100.000000,1.09362
20241011141200.000000,1.09381
20241011141300.000000,1.09397
20241011141400.000000,1.09401
20241011141500.000000,1.09421
20241011141600.000000,1.09421
20241011141700.000000,1.09412
20241011141800.000000,1.09434
20241011141900.000000,1.09438
20241011142000.000000,1.09465
20241011142100.000000,1.09446
20241011142200.000000,1.09455
20241011142300.000000,1.09449
20241011142400.000000,1.09424
20241011142500.000000,1.09402
20241011142600.000000,1.09411
20241011142700.000000,1.09420
20241011142800.000000,1.09430
20241011142900.000000,1.09423
20241011143000.000000,1.09429
20241011143100.000000,1.09432
20241011143200.000000,1.09430
20241011143300.000000,1.09439
20241011143400.000000,1.09451
20241011143500.000000,1.09458
20241011143600.000000,1.09445
20241011143700.000000,1.09457
20241011143800.000000,1.09451
20241011143900.000000,1.09463
20241011144000.000000,1.09471
20241011144100.000000,1.09476
20241011144200.000000,1.09477
20241011144300.000000,1.09451
20241011144400.000000,1.09450
20241011144500.000000,1.09441
20241011144600.000000,1.09427
20241011144700.000000,1.09414
20241011144800.000000,1.09417
20241011144900.000000,1.09430
20241011145000.000000,1.09438
20241011145100.000000,1.09432
20241011145200.000000,1.09437
20241011145300.000000,1.09422
20241011145400.000000,1.09416
20241011145500.000000,1.09435
20241011145600.000000,1.09441
20241011145700.000000,1.09440
20241011145800.000000,1.09435
20241011145900.000000,1.09422
20241011150000.000000,1.09420
20241011150100.000000,1.09432
20241011150200.000000,1.09426
20241011150300.000000,1.09431
20241011150400.000000,1.09435
20241011150500.000000,1.09426
20241011150600.000000,1.09429
20241011150700.000000,1.09457
20241011150800.000000,1.09450
20241011150900.000000,1.09447
20241011151000.000000,1.09456
20241011151100.000000,1.09461
20241011151200.000000,1.09464
20241011151300.000000,1.09470
20241011151400.000000,1.09470
20241011151500.000000,1.09478
20241011151600.000000,1.09476
20241011151700.000000,1.09480
20241011151800.000000,1.09492
20241011151900.000000,1.09473
20241011152000.000000,1.09483
20241011152100.000000,1.09488
20241011152200.000000,1.09498
20241011152300.000000,1.09496
20241011152400.000000,1.09485
20241011152500.000000,1.09496
20241011152600.000000,1.09489
20241011152700.000000,1.09492
20241011152800.000000,1.09490
20241011152900.000000,1.09493
20241011153000.000000,1.09501
20241011153100.000000,1.09511
20241011153200.000000,1.09506
20241011153300.000000,1.09503
20241011153400.000000,1.09511
20241011153500.000000,1.09507
20241011153600.000000,1.09499
20241011153700.000000,1.09485
20241011153800.000000,1.09484
20241011153900.000000,1.09485
20241011154000.000000,1.09484
20241011154100.000000,1.09488
20241011154200.000000,1.09493
20241011154300.000000,1.09486
20241011154400.000000,1.09466
20241011154500.000000,1.09464
20241011154600.000000,1.09454
20241011154700.000000,1.09432
20241011154800.000000,1.09425
20241011154900.000000,1.09408
20241011155000.000000,1.09417
20241011155100.000000,1.09416
20241011155200.000000,1.09412
20241011155300.000000,1.09423
20241011155400.000000,1.09417
20241011155500.000000,1.09417
20241011155600.000000,1.09411
20241011155700.000000,1.09413
20241011155800.000000,1.09408
20241011155900.000000,1.09406
20241011160000.000000,1.09398
20241011160100.000000,1.09403
20241011160200.000000,1.09403
20241011160300.000000,1.09413
20241011160400.000000,1.09423
20241011160500.000000,1.09426
20241011160600.000000,1.09413
20241011160700.000000,1.09414
20241011160800.000000,1.09414
20241011160900.000000,1.09432
20241011161000.000000,1.09424
20241011161100.000000,1.09417
20241011161200.000000,1.09424
20241011161300.000000,1.09420
20241011161400.000000,1.09424
20241011161500.000000,1.09430
20241011161600.000000,1.09435
20241011161700.000000,1.09440
20241011161800.000000,1.09444
20241011161900.000000,1.09454
20241011162000.000000,1.09455
20241011162100.000000,1.09449
20241011162200.000000,1.09437
20241011162300.000000,1.09450
20241011162400.000000,1.09453
20241011162500.000000,1.09451
20241011162600.000000,1.09459
20241011162700.000000,1.09459
20241011162800.000000,1.09454
20241011162900.000000,1.09453
20241011163000.000000,1.09449
20241011163100.000000,1.09456
20241011163200.000000,1.09450
20241011163300.000000,1.09453
20241011163400.000000,1.09449
20241011163500.000000,1.09443
20241011163600.000000,1.09443
20241011163700.000000,1.09443
20241011163800.000000,1.09449
20241011163900.000000,1.09445
20241011164000.000000,1.09444
20241011164100.000000,1.09429
20241011164200.000000,1.09437
20241011164300.000000,1.09431
20241011164400.000000,1.09426
20241011164500.000000,1.09422
20241011164600.000000,1.09424
20241011164700.000000,1.09428
20241011164800.000000,1.09431
20241011164900.000000,1.09438
20241011165000.000000,1.09446
20241011165100.000000,1.09448
20241011165200.000000,1.09453
20241011165300.000000,1.09438
20241011165400.000000,1.09442
20241011165500.000000,1.09447
20241011165600.000000,1.09448
20241011165700.000000,1.09446
20241011165800.000000,1.09447
20241011165900.000000,1.09441
20241011170000.000000,1.09458
20241011170100.000000,1.09461
20241011170200.000000,1.09457
20241011170300.000000,1.09452
20241011170400.000000,1.09459
20241011170500.000000,1.09448
20241011170600.000000,1.09441
20241011170700.000000,1.09429
20241011170800.000000,1.09429
20241011170900.000000,1.09427
20241011171000.000000,1.09429
20241011171100.000000,1.09428
20241011171200.000000,1.09439
20241011171300.000000,1.09428
20241011171400.000000,1.09433
20241011171500.000000,1.09433
20241011171600.000000,1.09431
20241011171700.000000,1.09433
20241011171800.000000,1.09435
20241011171900.000000,1.09432
20241011172000.000000,1.09438
20241011172100.000000,1.09433
20241011172200.000000,1.09431
20241011172300.000000,1.09428
20241011172400.000000,1.09428
20241011172500.000000,1.09424
20241011172600.000000,1.09423
20241011172700.000000,1.09437
20241011172800.000000,1.09434
20241011172900.000000,1.09435
20241011173000.000000,1.09434
20241011173100.000000,1.09435
20241011173200.000000,1.09435
20241011173300.000000,1.09436
20241011173400.000000,1.09429
20241011173500.000000,1.09433
20241011173600.000000,1.09427
20241011173700.000000,1.09424
20241011173800.000000,1.09431
20241011173900.000000,1.09432
20241011174000.000000,1.09434
20241011174100.000000,1.09442
20241011174200.000000,1.09439
20241011174300.000000,1.09441
20241011174400.000000,1.09445
20241011174500.000000,1.09433
20241011174600.000000,1.09436
20241011174700.000000,1.09433
20241011174800.000000,1.09434
20241011174900.000000,1.09438
20241011175000.000000,1.09438
20241011175100.000000,1.09434
20241011175200.000000,1.09422
20241011175300.000000,1.09426
20241011175400.000000,1.09429
20241011175500.000000,1.09426
20241011175600.000000,1.09424
20241011175700.000000,1.09425
20241011175800.000000,1.09426
20241011175900.000000,1.09427
20241011180000.000000,1.09420
20241011180100.000000,1.09425
20241011180200.000000,1.09428
20241011180300.000000,1.09430
20241011180400.000000,1.09438
20241011180500.000000,1.09433
20241011180600.000000,1.09432
20241011180700.000000,1.09428
20241011180800.000000,1.09427
20241011180900.000000,1.09424
20241011181000.000000,1.09418
20241011181100.000000,1.09419
20241011181200.000000,1.09424
20241011181300.000000,1.09423
20241011181400.000000,1.09424
20241011181500.000000,1.09429
20241011181600.000000,1.09433
20241011181700.000000,1.09440
20241011181800.000000,1.09451
20241011181900.000000,1.09453
20241011182000.000000,1.09447
20241011182100.000000,1.09451
20241011182200.000000,1.09445
20241011182300.000000,1.09440
20241011182400.000000,1.09433
20241011182500.000000,1.09434
20241011182600.000000,1.09430
20241011182700.000000,1.09431
20241011182800.000000,1.09431
20241011182900.000000,1.09430
20241011183000.000000,1.09424
20241011183100.000000,1.09424
20241011183200.000000,1.09422
20241011183300.000000,1.09424
20241011183400.000000,1.09422
20241011183500.000000,1.09422
20241011183600.000000,1.09421
20241011183700.000000,1.09422
20241011183800.000000,1.09421
20241011183900.000000,1.09421
20241011184000.000000,1.09417
20241011184100.000000,1.09418
20241011184200.000000,1.09418
20241011184300.000000,1.09416
20241011184400.000000,1.09419
20241011184500.000000,1.09424
20241011184600.000000,1.09423
20241011184700.000000,1.09426
20241011184800.000000,1.09427
20241011184900.000000,1.09423
20241011185000.000000,1.09417
20241011185100.000000,1.09414
20241011185200.000000,1.09408
20241011185300.000000,1.09393
20241011185400.000000,1.09400
20241011185500.000000,1.09388
20241011185600.000000,1.09388
20241011185700.000000,1.09389
20241011185800.000000,1.09384
20241011185900.000000,1.09383
20241011190000.000000,1.09382
20241011190100.000000,1.09382
20241011190200.000000,1.09382
20241011190300.000000,1.09382
20241011190400.000000,1.09379
20241011190500.000000,1.09380
20241011190600.000000,1.09379
20241011190700.000000,1.09382
20241011190800.000000,1.09380
20241011190900.000000,1.09381
20241011191000.000000,1.09383
20241011191100.000000,1.09385
20241011191200.000000,1.09383
20241011191300.000000,1.09380
20241011191400.000000,1.09381
20241011191500.000000,1.09379
20241011191600.000000,1.09384
20241011191700.000000,1.09380
20241011191800.000000,1.09380
20241011191900.000000,1.09382
20241011192000.000000,1.09380
20241011192100.000000,1.09376
20241011192200.000000,1.09377
20241011192300.000000,1.09378
20241011192400.000000,1.09376
20241011192500.000000,1.09369
20241011192600.000000,1.09367
20241011192700.000000,1.09368
20241011192800.000000,1.09370
20241011192900.000000,1.09370
20241011193000.000000,1.09368
20241011193100.000000,1.09365
20241011193200.000000,1.09364
20241011193300.000000,1.09364
20241011193400.000000,1.09364
20241011193500.000000,1.09364
20241011193600.000000,1.09362
20241011193700.000000,1.09361
20241011193800.000000,1.09363
20241011193900.000000,1.09360
20241011194000.000000,1.09346
20241011194100.000000,1.09345
20241011194200.000000,1.09344
20241011194300.000000,1.09349
20241011194400.000000,1.09349
20241011194500.000000,1.09347
20241011194600.000000,1.09349
20241011194700.000000,1.09354
20241011194800.000000,1.09354
20241011194900.000000,1.09359
20241011195000.000000,1.09350
20241011195100.000000,1.09346
20241011195200.000000,1.09344
20241011195300.000000,1.09342
20241011195400.000000,1.09344
20241011195500.000000,1.09344
20241011195600.000000,1.09342
20241011195700.000000,1.09331
20241011195800.000000,1.09333
20241011195900.000000,1.09324
20241011200000.000000,1.09324
20241011200100.000000,1.09330
20241011200200.000000,1.09335
20241011200300.000000,1.09329
20241011200400.000000,1.09322
20241011200500.000000,1.09320
20241011200600.000000,1.09320
20241011200700.000000,1.09322
20241011200800.000000,1.09332
20241011200900.000000,1.09343
20241011201000.000000,1.09345
20241011201100.000000,1.09349
20241011201200.000000,1.09348
20241011201300.000000,1.09342
20241011201400.000000,1.09342
20241011201500.000000,1.09335
20241011201600.000000,1.09332
20241011201700.000000,1.09332
20241011201800.000000,1.09335
20241011201900.000000,1.09336
20241011202000.000000,1.09335
20241011202100.000000,1.09338
20241011202200.000000,1.09336
20241011202300.000000,1.09335
20241011202400.000000,1.09334
20241011202500.000000,1.09335
20241011202600.000000,1.09365
20241011202700.000000,1.09363
20241011202800.000000,1.09360
20241011202900.000000,1.09363
20241011203000.000000,1.09356
20241011203100.000000,1.09356
20241011203200.000000,1.09362
20241011203300.000000,1.09366
20241011203400.000000,1.09365
20241011203500.000000,1.09363
20241011203600.000000,1.09362
20241011203700.000000,1.09373
20241011203800.000000,1.09373
20241011203900.000000,1.09373
20241011204000.000000,1.09364
20241011204100.000000,1.09362
20241011204200.000000,1.09361
20241011204300.000000,1.09356
20241011204400.000000,1.09348
20241011204500.000000,1.09344
20241011204600.000000,1.09345
20241011204700.000000,1.09344
20241011204800.000000,1.09344
20241011204900.000000,1.09356
20241011205000.000000,1.09349
20241011205100.000000,1.09338
20241011205200.000000,1.09346
20241011205300.000000,1.09352
20241011205400.000000,1.09347
